id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,yakasi
31966442,109778119,Beyoglu,41.03300636671095,28.98910299486317,Private room,4729.0,1,6,2024-05-23,0.08,10,310,0,Avrupa
31974241,239728964,Fatih,41.00471,28.97954,Private room,4345.0,100,1,2021-03-16,0.02,3,317,0,Avrupa
32024659,16251923,Kadikoy,40.99399134322737,29.02691973473615,Private room,550.0,100,14,2023-04-02,0.17,3,265,0,Anadolu
32032291,4139299,Besiktas,41.06608,29.04144,Entire home/apt,3842.0,100,13,2024-03-03,0.17,1,364,0,Avrupa
32038855,240208627,Fatih,41.02889,28.94791,Private room,2196.0,2,8,2024-04-30,0.1,5,363,0,Avrupa
32059914,23018207,Fatih,41.00479,28.9812,Entire home/apt,2027.0,100,5,2024-06-16,0.1,19,365,0,Avrupa
32103721,105040348,Beyoglu,41.03823,28.98379,Private room,835.0,100,1,2022-03-06,0.02,5,364,0,Avrupa
32174226,241390653,Fatih,41.00748,28.96306,Private room,4172.0,4,2,2024-12-01,0.03,7,365,1,Avrupa
32174629,1605466,Beyoglu,41.04034,28.98335,Entire home/apt,2621.0,1,88,2025-09-22,1.09,17,347,10,Avrupa
32175418,241409940,Bagcilar,41.02472,28.81884,Entire home/apt,855.0,180,0,No Review,0.0,1,363,0,Avrupa
32179794,75344364,Beyoglu,41.02612,28.97535,Entire home/apt,3742.0,3,308,2025-09-15,3.84,5,340,41,Avrupa
32186550,6047256,Beyoglu,41.0262,28.96959,Entire home/apt,2061.0,1,896,2025-09-08,11.2,5,342,98,Avrupa
32201264,241390653,Fatih,41.00682,28.96097,Private room,3294.0,4,3,2025-08-28,0.08,7,362,2,Avrupa
32201509,241390653,Fatih,41.00704,28.96112,Private room,1976.0,4,0,No Review,0.0,7,360,0,Avrupa
32201671,241390653,Fatih,41.00698,28.9609,Private room,2684.0,4,0,No Review,0.0,7,360,0,Avrupa
32201913,241390653,Fatih,41.00882,28.96307,Private room,3294.0,4,0,No Review,0.0,7,362,0,Avrupa
32202642,11229126,Beyoglu,41.02261,28.97289,Entire home/apt,3867.0,2,254,2025-09-21,3.17,6,257,33,Avrupa
32226631,241814373,Sisli,41.06106703703589,28.99721069330162,Entire home/apt,2071.0,3,57,2025-09-13,1.51,1,109,19,Avrupa
32233460,3991481,Pendik,40.93506,29.29875,Private room,518.0,100,2,2019-12-28,0.03,1,365,0,Anadolu
32237865,237984645,Sisli,41.04268,28.98306,Entire home/apt,7014.0,1,3,2024-05-08,0.04,3,270,0,Avrupa
32240954,87296695,Fatih,41.0287,28.94718,Private room,1514.0,100,2,2019-04-23,0.03,2,365,0,Avrupa
32273552,242197960,Esenyurt,41.00503,28.69068,Entire home/apt,3519.0,100,1,2019-08-10,0.01,1,179,0,Avrupa
32304743,79258465,Beyoglu,41.033699,28.979143,Entire home/apt,2727.0,3,101,2025-08-28,1.26,2,354,9,Avrupa
32332780,128656719,Kadikoy,40.98868,29.03235,Entire home/apt,2392.0,1,128,2025-08-11,1.62,10,176,3,Anadolu
32345857,18185295,Sariyer,41.08877,29.05549,Private room,900.0,100,1,2022-10-19,0.03,1,179,0,Avrupa
31136623,73724394,Kartal,40.9091,29.17865,Entire home/apt,4372.0,100,1,2020-10-19,0.02,20,365,0,Anadolu
31136861,73724394,Kartal,40.9091,29.17865,Private room,2672.0,100,3,2023-01-01,0.06,20,365,0,Anadolu
31158105,87145958,Fatih,41.00357,28.97379,Private room,3952.0,100,0,No Review,0.0,4,365,0,Avrupa
31158359,87145958,Fatih,41.002,28.97538,Private room,6815.0,100,0,No Review,0.0,4,364,0,Avrupa
31167444,21398831,Beyoglu,41.04012,28.98188,Entire home/apt,1872.0,1,50,2025-09-30,0.61,9,357,29,Avrupa
31167868,21398831,Beyoglu,41.04026,28.98175,Entire home/apt,1872.0,1,14,2025-09-19,0.17,9,364,9,Avrupa
31167995,21398831,Beyoglu,41.04026,28.98175,Entire home/apt,1712.0,1,83,2025-09-27,1.02,9,334,33,Avrupa
31168079,21398831,Beyoglu,41.04026,28.98175,Entire home/apt,2113.0,1,13,2025-09-27,0.16,9,356,5,Avrupa
31207578,34840797,Uskudar,41.02432,29.01332,Private room,4164.0,100,0,No Review,0.0,1,363,0,Anadolu
31223603,106777581,Fatih,41.00287,28.97034,Entire home/apt,2008.0,2,21,2025-06-03,0.27,13,244,2,Avrupa
31228729,91819069,Esenyurt,41.022,28.6584,Entire home/apt,1664.0,100,0,No Review,0.0,1,362,0,Avrupa
31246607,46026691,Beyoglu,41.02534,28.97691,Entire home/apt,3555.0,2,157,2025-09-29,1.92,14,232,29,Avrupa
31270923,182039224,Besiktas,41.06858,29.04393,Entire home/apt,3516.0,1,207,2025-09-10,2.53,8,266,20,Avrupa
31367790,32110619,Sisli,41.05234,28.98834,Entire home/apt,2855.0,100,46,2020-12-31,0.56,1,362,0,Avrupa
31371042,34732438,Kadikoy,40.98802,29.0238,Private room,1708.0,100,121,2024-09-26,1.49,1,144,0,Anadolu
31371293,106777581,Fatih,41.00275,28.97107,Entire home/apt,2086.0,2,25,2022-09-25,0.33,13,250,0,Avrupa
31461083,17709337,Beyoglu,41.02816,28.97519,Entire home/apt,3404.0,3,119,2025-09-16,1.47,5,250,24,Avrupa
31518063,234740912,Kagithane,41.08743,29.00312,Private room,1300.0,100,0,No Review,0.0,1,365,0,Avrupa
31576506,206624298,Sisli,41.04695,28.98717,Entire home/apt,3013.0,1,2,2022-08-21,0.03,20,365,0,Avrupa
31589026,30414920,Kadikoy,40.98243,29.03704,Entire home/apt,7485.0,100,13,2021-07-06,0.18,2,364,0,Anadolu
31604247,6735146,Beyoglu,41.02608871459961,28.975994110107425,Entire home/apt,6002.0,1,34,2025-05-19,0.42,45,335,3,Avrupa
31610522,204823431,Beyoglu,41.03392,28.98316,Entire home/apt,1999.0,3,233,2025-08-18,2.87,6,272,38,Avrupa
31616575,235767883,Beyoglu,41.03008,28.97597,Entire home/apt,2524.0,100,56,2025-09-22,0.73,1,65,15,Avrupa
31631381,206624298,Sisli,41.0482,28.98518,Entire home/apt,2517.0,1,31,2025-01-19,0.42,20,364,1,Avrupa
31632259,235848349,Fatih,41.0025,28.97557,Entire home/apt,2417.0,2,171,2025-09-09,2.1,4,119,33,Avrupa
31658180,235848349,Fatih,41.00402,28.97703,Entire home/apt,2450.0,2,84,2025-09-12,1.03,4,135,16,Avrupa
31663755,212208497,Umraniye,41.021343,29.113325,Private room,877.0,100,9,2022-10-05,0.13,4,364,0,Anadolu
31680116,25177287,Besiktas,41.05456,29.02595,Entire home/apt,1318.0,105,18,2025-07-06,0.23,2,102,2,Avrupa
31726419,130843512,Fatih,41.01305,28.97695,Private room,2635.0,100,11,2022-01-22,0.14,2,363,0,Avrupa
32800234,94632030,Kadikoy,40.96876,29.05846,Entire home/apt,5792.0,100,82,2024-07-26,1.03,6,365,0,Anadolu
32810046,245505066,Beyoglu,41.02723,28.97389,Entire home/apt,3639.0,3,154,2025-09-18,1.96,25,246,26,Avrupa
32811115,220393653,Besiktas,41.04976,29.02605,Private room,1690.0,100,3,2022-03-20,0.04,1,365,0,Avrupa
32831402,246770674,Beyoglu,41.02712,28.97738,Entire home/apt,3443.0,1,94,2025-09-10,1.18,13,358,7,Avrupa
32833910,246997847,Fatih,41.00292,28.97271,Entire home/apt,3952.0,1,255,2025-09-23,3.22,1,233,45,Avrupa
32851778,190760576,Beyoglu,41.03961,28.97956,Hotel room,1142.0,100,0,No Review,0.0,8,364,0,Avrupa
32851802,190760576,Beyoglu,41.03999,28.98086,Hotel room,1150.0,100,1,2019-05-24,0.01,8,364,0,Avrupa
32857680,246770674,Beyoglu,41.02787,28.97794,Entire home/apt,3851.0,1,12,2025-09-15,0.15,13,347,6,Avrupa
32859152,247201440,Beyoglu,41.02516,28.97431,Entire home/apt,7290.0,3,145,2025-09-15,1.85,6,139,23,Avrupa
32908591,163723328,Beyoglu,41.02705,28.97687,Entire home/apt,1989.0,1,157,2025-09-29,2.01,7,342,30,Avrupa
32942470,247201440,Beyoglu,41.02429,28.97469,Entire home/apt,6997.0,3,170,2025-09-03,2.15,6,66,28,Avrupa
32948263,238085541,Beyoglu,41.03859129137131,28.98182187595097,Entire home/apt,4747.0,4,149,2025-08-28,1.87,21,327,20,Avrupa
32960351,776946,Basaksehir,41.1045,28.8044,Entire home/apt,3593.0,100,3,2020-09-08,0.04,1,364,0,Avrupa
32979642,245505066,Fatih,41.021132186040674,28.94957574865829,Entire home/apt,6508.0,5,67,2025-09-09,0.85,25,235,12,Avrupa
32980165,248210612,Fatih,41.00303,28.97877,Private room,4616.0,100,2,2023-03-23,0.05,3,356,0,Avrupa
32983910,15038360,Beyoglu,41.02709840000001,28.9739693,Entire home/apt,6859.0,2,174,2025-09-10,2.25,7,294,27,Avrupa
33004183,105717122,Beyoglu,41.0298,28.98144,Entire home/apt,2339.0,100,21,2024-06-08,0.27,2,365,0,Avrupa
33006925,6735146,Beyoglu,41.02614974975586,28.976043701171875,Entire home/apt,5367.0,1,3,2024-11-18,0.08,45,344,1,Avrupa
33011413,246770674,Beyoglu,41.02738,28.97888,Entire home/apt,6576.0,1,59,2025-08-11,0.75,13,361,24,Avrupa
33032792,248210612,Fatih,41.00313,28.97849,Private room,5101.0,100,0,No Review,0.0,3,332,0,Avrupa
33042945,189516806,Beyoglu,41.02811,28.97286,Entire home/apt,5489.0,100,22,2022-10-20,0.29,3,115,0,Avrupa
33043808,126089173,Beyoglu,41.03519,28.99046,Entire home/apt,1400.0,2,29,2025-06-30,0.67,1,239,7,Avrupa
33066857,189516806,Beyoglu,41.02806,28.97277,Entire home/apt,6085.0,100,34,2025-01-24,0.45,3,85,1,Avrupa
33115450,237984645,Sisli,41.04271,28.9832,Entire home/apt,6475.0,100,1,2021-07-11,0.02,3,365,0,Avrupa
33176553,85591681,Avcilar,40.97714,28.73765,Entire home/apt,2788.0,100,1,2019-06-20,0.01,1,270,0,Avrupa
33238559,250269045,Sisli,41.05625,28.9918,Private room,928.0,100,29,2023-10-24,0.39,2,362,0,Avrupa
33246198,250329153,Beyoglu,41.02725602091508,28.97655025389382,Entire home/apt,1379.0,100,253,2025-09-14,3.19,1,244,35,Avrupa
33279484,240752705,Atasehir,40.99388,29.08546,Entire home/apt,4079.0,100,69,2024-05-24,0.88,5,259,0,Anadolu
33293311,250269045,Sisli,41.05466,28.99295,Private room,616.0,100,7,2023-11-30,0.17,2,364,0,Avrupa
33310092,250897591,Sile,41.18072,29.34964,Entire home/apt,4500.0,100,58,2024-04-13,0.73,1,179,0,Anadolu
33326673,77575034,Sisli,41.05191,28.99328,Entire home/apt,4247.0,2,34,2025-07-01,0.43,5,352,8,Avrupa
33329713,22884494,Sisli,41.07269,29.00369,Hotel room,2425.0,1,2,2019-11-24,0.03,7,364,0,Avrupa
33335006,165955991,Fatih,41.00441,28.96864,Entire home/apt,3660.0,2,54,2025-09-11,0.69,9,257,5,Avrupa
33355889,42063440,Kadikoy,40.99198,29.02934,Entire home/apt,1485.0,100,4,2022-04-06,0.05,11,177,0,Anadolu
32346525,242867910,Beyoglu,41.02886,28.97319,Hotel room,3111.0,3,81,2025-03-30,1.02,3,355,1,Avrupa
32353360,242915161,Bakirkoy,40.97774,28.85858,Private room,1200.0,100,1,2023-09-30,0.04,1,364,0,Avrupa
32373249,242038529,Besiktas,41.04728,28.99727,Entire home/apt,2900.0,2,87,2025-07-13,1.1,1,365,10,Avrupa
32410920,168345770,Maltepe,40.93402,29.13336,Private room,1456.0,100,0,No Review,0.0,1,365,0,Anadolu
32416135,17113582,Beyoglu,41.03335,28.98688,Entire home/apt,3601.0,100,90,2024-06-21,1.13,7,264,0,Avrupa
32456949,243832588,Beyoglu,41.02577840171941,28.97192738358337,Entire home/apt,2174.0,1,225,2025-09-27,2.84,6,346,45,Avrupa
32481157,227792101,Beyoglu,41.03289,28.9821,Entire home/apt,4809.0,100,49,2025-04-19,0.64,8,365,3,Avrupa
32481471,227792101,Beyoglu,41.03392,28.98132,Entire home/apt,4274.0,100,8,2025-02-22,0.12,8,335,2,Avrupa
32486062,6540040,Fatih,41.0044573,28.9648519,Entire home/apt,1637.0,2,33,2025-09-08,1.27,19,354,7,Avrupa
32492426,170040320,Fatih,41.02304,28.95578,Entire home/apt,2635.0,100,2,2022-08-11,0.03,1,177,0,Avrupa
32539065,21593285,Fatih,41.00253,28.97621,Hotel room,3032.0,100,199,2025-08-26,2.5,7,362,14,Avrupa
32540093,217589150,Basaksehir,41.06812,28.6663,Private room,1310.0,100,2,2022-11-18,0.03,1,363,0,Avrupa
32661362,191343147,Kadikoy,40.96488,29.07656,Entire home/apt,4350.0,100,0,No Review,0.0,2,227,0,Anadolu
32735260,46056620,Fatih,41.00503,28.96877,Entire home/apt,3660.0,100,0,No Review,0.0,1,363,0,Avrupa
32754439,208416112,Besiktas,41.06623,29.00306,Entire home/apt,4602.0,2,27,2025-06-29,0.64,3,172,13,Avrupa
32796116,151209115,Beyoglu,41.03271,28.98725,Entire home/apt,4980.0,3,285,2025-09-06,3.58,9,347,40,Avrupa
33949599,23569542,Fatih,41.00296,28.97499,Entire home/apt,3031.0,4,38,2025-09-28,0.5,2,263,7,Avrupa
33953843,109778119,Beyoglu,41.03476571795541,28.987108679556147,Private room,4534.0,1,24,2021-11-17,0.31,10,303,0,Avrupa
33955122,109778119,Beyoglu,41.034413746107774,28.98903227197352,Private room,6386.0,1,27,2024-10-19,0.35,10,309,1,Avrupa
33965209,256203477,Fatih,41.00616730733441,28.98011003331177,Entire home/apt,5866.0,2,291,2025-09-14,3.71,3,321,45,Avrupa
33968922,204992252,Beyoglu,41.0392,28.96652,Entire home/apt,3007.0,2,26,2025-09-28,0.33,2,359,5,Avrupa
33980184,255321621,Beyoglu,41.03622817993164,28.982118606567383,Hotel room,3152.0,1,16,2023-03-30,0.2,2,172,0,Avrupa
34035552,256995719,Besiktas,41.06554,29.00468,Entire home/apt,6043.0,101,5,2024-11-21,0.09,1,365,1,Avrupa
34038321,204967151,Kadikoy,40.98609,29.02523,Entire home/apt,1664.0,100,18,2025-07-10,0.23,4,243,2,Anadolu
34042258,257054493,Adalar,40.86778,29.13306,Private room,2772.0,1,75,2025-08-18,0.96,9,92,11,Anadolu
34048761,50800210,Beyoglu,41.03662,28.974,Entire home/apt,1715.0,2,169,2025-09-24,2.36,23,68,37,Avrupa
34061633,257208755,Sisli,41.0421,28.98358,Entire home/apt,5367.0,2,91,2025-09-10,1.19,1,147,18,Avrupa
34074435,257054493,Adalar,40.86864208371385,29.132710661560715,Private room,2429.0,1,20,2025-08-25,0.26,9,180,7,Anadolu
34088831,390154,Beyoglu,41.03514,28.97237,Entire home/apt,1854.0,2,182,2025-08-31,2.33,12,349,19,Avrupa
34107537,257542742,Beyoglu,41.02677,28.97573,Entire home/apt,2511.0,100,43,2024-04-22,0.63,1,269,0,Avrupa
34130210,21593285,Fatih,41.00287,28.97681,Private room,3513.0,1,2,2024-04-02,0.03,7,235,0,Avrupa
34160613,208186403,Besiktas,41.06521,29.00393,Entire home/apt,3940.0,100,9,2024-10-30,0.13,3,365,1,Avrupa
34175238,257054493,Adalar,40.86857671947055,29.132701189253016,Private room,2429.0,1,75,2024-03-02,0.96,9,90,0,Anadolu
34192150,10326765,Fatih,41.03235,28.94411,Entire home/apt,2218.0,3,126,2025-09-14,1.64,7,353,22,Avrupa
34193507,10326765,Fatih,41.03047,28.94401,Entire home/apt,1704.0,3,118,2025-08-29,1.54,7,11,17,Avrupa
34301812,251925632,Fatih,41.00519,28.97201,Private room,2719.0,100,22,2025-03-10,0.28,4,79,2,Avrupa
34322870,390154,Beyoglu,41.03472515489664,28.97417664353112,Entire home/apt,1783.0,2,206,2025-09-16,2.64,12,353,30,Avrupa
34342125,230073972,Kadikoy,40.98968,29.02164,Entire home/apt,3259.0,101,28,2025-04-30,0.37,2,270,7,Anadolu
34348764,44264335,Sariyer,41.12175,29.03405,Entire home/apt,3894.0,101,1,2022-07-01,0.03,2,365,0,Avrupa
34353756,214078387,Kagithane,41.08418,28.98465,Entire home/apt,4165.0,100,0,No Review,0.0,6,365,0,Avrupa
34378486,214901820,Maltepe,40.91441,29.15989,Private room,1086.0,100,0,No Review,0.0,1,365,0,Anadolu
34380519,259555812,Kadikoy,40.99638,29.02954,Private room,855.0,2,29,2025-09-04,0.66,1,298,4,Anadolu
34385524,125371082,Kadikoy,40.98801,29.03248,Entire home/apt,4148.0,100,21,2023-10-12,0.27,2,364,0,Anadolu
34392079,221539117,Fatih,41.004,28.97136,Entire home/apt,2503.0,2,76,2025-06-18,1.01,4,332,22,Avrupa
34431107,223116623,Kagithane,41.08867,28.99906,Private room,599.0,100,0,No Review,0.0,1,269,0,Avrupa
34442220,238981476,Fatih,41.02861,28.95188,Entire home/apt,4805.0,2,86,2025-09-09,1.11,2,269,14,Avrupa
34455977,227792101,Beyoglu,41.03354,28.98343,Entire home/apt,4809.0,100,3,2020-09-11,0.05,8,359,0,Avrupa
34461273,260141863,Beyoglu,41.03429,28.98473,Entire home/apt,2823.0,100,32,2025-01-07,0.42,4,89,1,Avrupa
34472663,260105704,Kadikoy,40.98742,29.0315,Entire home/apt,3513.0,100,4,2025-04-21,0.14,1,178,2,Anadolu
34485531,252525176,Basaksehir,41.09292711085478,28.80471890104978,Entire home/apt,4000.0,100,0,No Review,0.0,1,269,0,Avrupa
34521429,36544863,Fatih,41.00322,28.97572,Private room,2067.0,2,30,2025-08-26,0.7,8,0,6,Avrupa
34521674,105174566,Besiktas,41.05115022554069,29.007694984444505,Entire home/apt,3505.0,2,7,2025-07-21,0.12,1,179,6,Avrupa
34530958,165955991,Fatih,41.00284,28.96905,Entire home/apt,2440.0,2,2,2022-10-26,0.04,9,290,0,Avrupa
34533546,77575034,Sisli,41.05403,28.99004,Entire home/apt,6084.0,2,49,2025-07-09,0.64,5,360,7,Avrupa
34535708,153296560,Beyoglu,41.03436,28.98572,Entire home/apt,2870.0,2,218,2025-09-17,2.82,3,359,38,Avrupa
34545389,260692377,Beyoglu,41.0343,28.9776,Private room,1040.0,100,0,No Review,0.0,1,363,0,Avrupa
34569139,225277637,Umraniye,41.01294,29.10971,Entire home/apt,2811.0,100,11,2023-10-14,0.16,2,268,0,Anadolu
34608670,1813721,Sisli,41.05536,28.98293,Entire home/apt,2684.0,100,1,2019-06-17,0.01,1,362,0,Avrupa
34611347,2086666,Sariyer,41.18122,29.03828,Private room,7787.0,100,0,No Review,0.0,1,270,0,Avrupa
34651818,261423157,Besiktas,41.04392,29.00853,Entire home/apt,2239.0,100,16,2021-09-04,0.21,1,269,0,Avrupa
34671501,15116844,Beyoglu,41.03185,28.98292,Entire home/apt,3968.0,4,73,2025-09-27,0.97,1,297,26,Avrupa
34697208,240752705,Atasehir,40.99401,29.08719,Entire home/apt,5981.0,100,25,2025-02-13,0.6,5,348,1,Anadolu
34708791,259331693,Besiktas,41.05589,29.01905,Entire home/apt,6913.0,7,73,2025-09-18,0.95,4,210,13,Avrupa
34734886,261115401,Beyoglu,41.02987,28.98497,Entire home/apt,3252.0,3,182,2025-09-20,2.57,4,268,48,Avrupa
34767180,262175941,Sisli,41.0581,28.98846,Private room,3000.0,100,3,2019-10-10,0.04,1,257,0,Avrupa
34802471,262391872,Beyoglu,41.02480173363744,28.974249640455163,Entire home/apt,2767.0,101,94,2024-04-14,1.23,1,364,0,Avrupa
34804484,28541953,Sisli,41.05942,28.9877,Entire home/apt,5447.0,2,15,2024-09-15,0.2,21,80,0,Avrupa
34837132,23437547,Eyup,41.18432,28.88771,Entire home/apt,2794.0,100,11,2023-07-06,0.15,1,177,0,Anadolu
34848244,50274213,Fatih,41.00627,28.96908,Entire home/apt,2382.0,2,189,2025-09-11,2.46,28,347,23,Avrupa
34849986,50274213,Fatih,41.00628,28.96908,Entire home/apt,2382.0,2,231,2025-09-14,3.06,28,333,33,Avrupa
34866076,258185903,Beyoglu,41.0246,28.97494,Entire home/apt,5556.0,100,102,2024-01-03,1.34,8,364,0,Avrupa
34920946,24432573,Sisli,41.05581,28.99793,Entire home/apt,1394.0,100,70,2024-12-06,0.92,3,241,1,Avrupa
34929597,50274213,Fatih,41.00628,28.96912,Entire home/apt,2382.0,2,205,2025-09-12,2.67,28,353,19,Avrupa
34932373,50274213,Fatih,41.00628,28.96912,Entire home/apt,2045.0,2,265,2025-09-13,3.46,28,350,32,Avrupa
34953416,263377871,Buyukcekmece,41.0238,28.57951,Private room,180.0,100,0,No Review,0.0,1,365,0,Avrupa
34957464,50274213,Fatih,41.00626,28.96912,Entire home/apt,2045.0,2,274,2025-09-07,3.62,28,296,51,Avrupa
34958669,19976561,Beyoglu,41.03595,28.981611,Entire home/apt,2086.0,3,45,2025-04-21,0.6,16,166,2,Avrupa
33368383,36534433,Sisli,41.06125,28.98808,Entire home/apt,5211.0,3,61,2025-07-17,0.78,21,66,10,Avrupa
33380946,165955991,Fatih,41.00491,28.96882,Entire home/apt,3207.0,2,117,2025-09-13,1.94,9,252,15,Avrupa
33382858,165955991,Fatih,41.00485,28.9699,Entire home/apt,3799.0,2,15,2025-08-07,0.27,9,232,2,Avrupa
33390494,14672980,Fatih,41.03176,28.94369,Entire home/apt,1708.0,100,0,No Review,0.0,1,269,0,Avrupa
33416022,183337842,Beyoglu,41.02761,28.9722,Entire home/apt,2147.0,4,162,2025-08-12,2.05,13,270,16,Avrupa
33424150,251789421,Pendik,40.91734,29.30422,Private room,4074.0,100,3,2019-05-02,0.04,4,0,0,Anadolu
33454871,251789421,Pendik,40.91654,29.30372,Private room,5432.0,100,0,No Review,0.0,4,0,0,Anadolu
33463730,50597428,Atasehir,40.99840777219687,29.08866879420641,Entire home/apt,1955.0,100,53,2025-08-31,0.67,4,330,2,Anadolu
33464222,252105533,Besiktas,41.05028,29.02562,Entire home/apt,2376.0,3,64,2025-09-13,0.83,5,245,10,Avrupa
33470102,84071350,Besiktas,41.04925,29.00181,Entire home/apt,2454.0,3,136,2025-08-10,1.72,1,61,11,Avrupa
33477573,390154,Beyoglu,41.0347,28.97218,Entire home/apt,1575.0,2,171,2025-09-10,2.16,12,344,18,Avrupa
33479338,390154,Beyoglu,41.03442,28.97416,Entire home/apt,1498.0,2,179,2025-09-15,2.26,12,344,18,Avrupa
33486036,54349594,Besiktas,41.05565,29.02361,Entire home/apt,1743.0,100,0,No Review,0.0,1,179,0,Avrupa
33508064,231770788,Beyoglu,41.03079,28.98683,Entire home/apt,7213.0,2,301,2025-09-28,3.82,9,73,46,Avrupa
33542237,778954,Fatih,41.00995,28.97761,Private room,2700.0,100,11,2024-04-30,0.14,6,365,0,Avrupa
33545500,21594386,Beyoglu,41.02829307027017,28.978118516661503,Entire home/apt,2795.0,100,266,2025-05-01,3.41,12,351,20,Avrupa
33569737,61160422,Fatih,41.02694,28.93392,Entire home/apt,4688.0,100,11,2019-09-01,0.14,2,365,0,Avrupa
33574831,252989455,Fatih,41.01218,28.94881,Entire home/apt,3742.0,3,28,2025-07-11,0.36,3,270,7,Avrupa
33577860,33186190,Beyoglu,41.03713,28.98167,Entire home/apt,2051.0,1,140,2025-09-23,1.8,20,351,26,Avrupa
33580275,252989455,Fatih,41.01231,28.94803,Entire home/apt,3730.0,3,9,2025-07-24,0.12,3,270,1,Avrupa
33596331,33186190,Beyoglu,41.03713,28.98167,Entire home/apt,6807.0,100,6,2022-03-30,0.08,20,279,0,Avrupa
33629143,5780881,Adalar,40.86624,29.13394,Entire home/apt,5130.0,100,18,2024-05-04,0.23,1,363,0,Anadolu
33632169,214078387,Kagithane,41.08474,28.98517,Entire home/apt,4326.0,100,0,No Review,0.0,6,363,0,Avrupa
33635262,244680824,Atasehir,40.97472,29.12634,Private room,242.0,100,0,No Review,0.0,1,365,0,Anadolu
33639947,4121232,Sisli,41.04649,28.98679,Entire home/apt,2025.0,100,3,2019-09-20,0.04,1,362,0,Avrupa
33647934,867244,Sisli,41.04456,28.98359,Entire home/apt,3635.0,100,103,2024-10-08,1.36,3,364,1,Avrupa
33662093,20262494,Besiktas,41.05196151086713,29.005545414984223,Private room,610.0,100,7,2023-07-02,0.1,1,252,0,Avrupa
33676494,240208627,Fatih,41.02819,28.94685,Private room,1899.0,2,1,2024-04-12,0.06,5,269,0,Avrupa
33701473,28623400,Sariyer,41.08726582528156,29.04681598329729,Entire home/apt,600.0,100,24,2025-09-01,0.39,3,256,2,Avrupa
33704965,103796901,Sisli,41.05068,28.97887,Entire home/apt,2500.0,100,5,2022-03-21,0.07,1,364,0,Avrupa
33710072,238451516,Fatih,41.00659,28.96889,Private room,1530.0,2,202,2025-09-25,2.65,5,336,46,Avrupa
33716628,252105533,Besiktas,41.04875,29.02563,Entire home/apt,2394.0,3,95,2025-08-09,1.22,5,266,7,Avrupa
33730243,217879853,Besiktas,41.07015,29.03959,Entire home/apt,5008.0,3,195,2025-09-10,2.48,1,260,31,Avrupa
33736245,45793776,Fatih,41.0049,28.98104,Entire home/apt,3878.0,2,423,2025-09-29,5.39,5,311,90,Avrupa
33738776,6265934,Eyup,41.18338,28.88767,Private room,2379.0,100,220,2024-10-02,2.8,1,365,2,Anadolu
33741163,2904049,Beyoglu,41.03633,28.96134,Entire home/apt,3247.0,30,14,2025-02-28,0.19,2,245,1,Avrupa
33768166,171287824,Beyoglu,41.026183530914935,28.97318773904247,Entire home/apt,2879.0,3,203,2025-09-04,2.59,11,335,29,Avrupa
33773970,252105533,Besiktas,41.05084,29.02362,Entire home/apt,2287.0,3,81,2025-06-17,1.04,5,265,11,Avrupa
33777965,252105533,Besiktas,41.0507,29.02394,Entire home/apt,2371.0,3,69,2025-08-09,0.88,5,263,5,Avrupa
33779762,254498003,Kagithane,41.0827,28.98497,Entire home/apt,7060.0,100,1,2022-04-07,0.02,2,364,0,Avrupa
33786790,251925632,Fatih,41.00501,28.97395,Private room,4078.0,100,126,2025-02-10,1.61,4,87,6,Avrupa
33796290,252105533,Besiktas,41.0487,29.02495,Entire home/apt,2123.0,3,52,2025-01-10,0.67,5,250,7,Avrupa
33800274,214625693,Sisli,41.05571,28.99275,Entire home/apt,2252.0,3,19,2025-08-26,0.26,13,48,3,Avrupa
33817976,255321621,Beyoglu,41.03622817993164,28.982118606567383,Hotel room,2921.0,1,74,2025-09-21,0.95,2,162,6,Avrupa
33821429,247948137,Kadikoy,40.99269075396988,29.030138109830364,Entire home/apt,2514.0,100,61,2024-05-22,0.78,1,269,0,Anadolu
